schema,hfsql_table,pg_table,hfsql_column,pg_column,pg_type,pk
adv,IAG_contrat,pgt_iag_contrat,IDproduit,id_produit,integer,
adv,IAG_contrat,pgt_iag_contrat,IDetatContrat,id_etat_contrat,integer,
adv,IAG_contrat,pgt_iag_contrat,DateSignature,date_signature,date,
adv,IAG_contrat,pgt_iag_contrat,InfoPartagée,info_partagee,text,
adv,IAG_contrat,pgt_iag_contrat,InfoInterne,info_interne,text,
adv,IAG_contrat,pgt_iag_contrat,MoisP,mois_p,date,
adv,IAG_contrat,pgt_iag_contrat,OPSAISIE,op_saisie,bigint,
adv,IAG_contrat,pgt_iag_contrat,DateSAISIE,date_saisie,timestamp,
adv,IAG_contrat,pgt_iag_contrat,NonCALL,non_call,boolean,
adv,IAG_contrat,pgt_iag_contrat,nbPoints,nb_points,double precision,
adv,IAG_contrat,pgt_iag_contrat,CodeENR,code_enr,text,
adv,IAG_contrat,pgt_iag_contrat,Notation,notation,numeric,
adv,IAG_contrat,pgt_iag_contrat,NotationInfo,notation_info,text,
adv,IAG_contrat,pgt_iag_contrat,ModifOP,modif_op,bigint,
adv,IAG_contrat,pgt_iag_contrat,ModifDate,modif_date,timestamp,
adv,IAG_contrat,pgt_iag_contrat,ModifELEM,modif_elem,varchar(5),
adv,IAG_etatContrat,pgt_iag_etat_contrat,IDetatAuto,id_etat_auto,bigint,
adv,IAG_etatContrat,pgt_iag_etat_contrat,IDetat,id_etat,integer,1
adv,IAG_etatContrat,pgt_iag_etat_contrat,IDTypeEtat,id_type_etat,smallint,
adv,IAG_etatContrat,pgt_iag_etat_contrat,Lib_Etat,lib_etat,text,
adv,IAG_etatContrat,pgt_iag_etat_contrat,Lib_EtatVend,lib_etat_vend,text,
adv,IAG_etatContrat,pgt_iag_etat_contrat,Catégorie,categorie,varchar(10),
adv,IAG_etatContrat,pgt_iag_etat_contrat,ModifDate,modif_date,timestamp,
adv,IAG_etatContrat,pgt_iag_etat_contrat,ModifOP,modif_op,bigint,
adv,IAG_etatContrat,pgt_iag_etat_contrat,ModifELEM,modif_elem,varchar(5),
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,idHistoAuto,id_histo_auto,bigint,
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,idHisto,id_histo,bigint,1
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,TypeCtt,type_ctt,varchar(20),
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,IDcontrat,id_contrat,bigint,
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,NUM,num,varchar(25),
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,OPSAISIE,op_saisie,bigint,
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,DATE,date,timestamp,
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,VendeurOld,vendeur_old,bigint,
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,VendeurNew,vendeur_new,bigint,
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,ModifOP,modif_op,bigint,
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,ModifDate,modif_date,timestamp,
adv,IAG_histoAttrCtt,pgt_iag_histo_attr_ctt,ModifELEM,modif_elem,varchar(5),
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,idHistoAuto,id_histo_auto,bigint,
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,idHisto,id_histo,bigint,1
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,IDcontrat,id_contrat,bigint,
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,OPSAISIE,op_saisie,bigint,
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,DATE,date,timestamp,
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,OLD_etat,old_etat,bigint,
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,NEW_etat,new_etat,bigint,
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,ModifOP,modif_op,bigint,
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,ModifDate,modif_date,timestamp,
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,DATEPAIEMENT,date_paiement,varchar(7),
adv,IAG_histoEtatCtt,pgt_iag_histo_etat_ctt,ModifELEM,modif_elem,varchar(5),
adv,IAG_produit,pgt_iag_produit,IDproduitAuto,id_produit_auto,bigint,
adv,IAG_produit,pgt_iag_produit,IDproduit,id_produit,integer,1
adv,IAG_produit,pgt_iag_produit,Lib_produit,lib_produit,text,
adv,IAG_produit,pgt_iag_produit,PréfixeBDD,prefixe_bdd,varchar(5),
adv,IAG_produit,pgt_iag_produit,Famille,famille,varchar(10),
adv,IAG_produit,pgt_iag_produit,SousFAM,sous_fam,varchar(10),
adv,IAG_produit,pgt_iag_produit,pro_ACTIF,pro_actif,smallint,
adv,IAG_produit,pgt_iag_produit,Logo,logo,bytea,
adv,IAG_produit,pgt_iag_produit,IdTypeProdDec,id_type_prod_dec,bigint,
adv,IAG_produit,pgt_iag_produit,Catégorie,categorie,smallint,
adv,IAG_produit,pgt_iag_produit,ModifOP,modif_op,bigint,
adv,IAG_produit,pgt_iag_produit,ModifDate,modif_date,timestamp,
adv,IAG_produit,pgt_iag_produit,ModifELEM,modif_elem,varchar(5),
adv,IAG_produit,pgt_iag_produit,OptimCleComp_IDpro_FAMIL,optim_cle_comp_i_dpro_famil,varchar(14),
adv,IAG_Remun,pgt_iag_remun,IDRemunAuto,id_remun_auto,bigint,
adv,IAG_Remun,pgt_iag_remun,IDRemun,id_remun,bigint,1
adv,IAG_Remun,pgt_iag_remun,IDproduit,id_produit,integer,
adv,IAG_Remun,pgt_iag_remun,TypeVente,type_vente,smallint,
adv,IAG_Remun,pgt_iag_remun,DateDébut,date_debut,date,
adv,IAG_Remun,pgt_iag_remun,DateFin,date_fin,date,
adv,IAG_Remun,pgt_iag_remun,Montant,montant,"numeric(19,4)",
adv,IAG_Remun,pgt_iag_remun,nbPoints,nb_points,double precision,
adv,IAG_Remun,pgt_iag_remun,ModifOP,modif_op,bigint,
adv,IAG_Remun,pgt_iag_remun,ModifDate,modif_date,timestamp,
adv,IAG_Remun,pgt_iag_remun,ModifELEM,modif_elem,varchar(5),
adv,importautosuivi,pgt_importautosuivi,IDImportAutoSuivi,id_import_auto_suivi,bigint,1
adv,importautosuivi,pgt_importautosuivi,Type,type,varchar(20),
adv,importautosuivi,pgt_importautosuivi,Dateimport,dateimport,date,
adv,importautosuivi,pgt_importautosuivi,Total,total,integer,
adv,importautosuivi,pgt_importautosuivi,Avancement,avancement,integer,
adv,importautosuivi,pgt_importautosuivi,ModifDate,modif_date,timestamp,
adv,incidentCall,pgt_incident_call,IDincidentCallAuto,id_incident_call_auto,bigint,
adv,incidentCall,pgt_incident_call,IDincidentCall,id_incident_call,bigint,1
adv,incidentCall,pgt_incident_call,DateDEBUT,date_debut,timestamp,
adv,incidentCall,pgt_incident_call,DateFIN,date_fin,timestamp,
adv,incidentCall,pgt_incident_call,commentaire,commentaire,text,
adv,incidentCall,pgt_incident_call,ModifDate,modif_date,timestamp,
adv,incidentCall,pgt_incident_call,ModifOP,modif_op,bigint,
adv,incidentCall,pgt_incident_call,ModifELEM,modif_elem,varchar(5),
adv,OEN_contrat,pgt_oen_contrat,IDcontratAuto,id_contrat_auto,bigint,
adv,OEN_contrat,pgt_oen_contrat,IDcontrat,id_contrat,bigint,1
adv,OEN_contrat,pgt_oen_contrat,IDSalesForce,id_sales_force,varchar(25),
adv,OEN_contrat,pgt_oen_contrat,IDclient,id_client,bigint,
adv,OEN_contrat,pgt_oen_contrat,IDSalarie,id_salarie,bigint,
adv,OEN_contrat,pgt_oen_contrat,IdSte,id_ste,bigint,
adv,OEN_contrat,pgt_oen_contrat,NumBS,num_bs,text,
adv,OEN_contrat,pgt_oen_contrat,RefClient,ref_client,text,
adv,OEN_contrat,pgt_oen_contrat,IDproduit,id_produit,integer,
adv,OEN_contrat,pgt_oen_contrat,IDetatContrat,id_etat_contrat,integer,
adv,OEN_contrat,pgt_oen_contrat,IdEtatOEN,id_etat_oen,bigint,
adv,OEN_contrat,pgt_oen_contrat,DateSignature,date_signature,date,
adv,OEN_contrat,pgt_oen_contrat,DateActivation,date_activation,timestamp,
adv,OEN_contrat,pgt_oen_contrat,GazCarDeclaree,gaz_car_declaree,integer,
adv,OEN_contrat,pgt_oen_contrat,GazCarRelevée,gaz_car_relevee,integer,
adv,OEN_contrat,pgt_oen_contrat,ElecPuissance,elec_puissance,smallint,
adv,OEN_contrat,pgt_oen_contrat,IsDual,is_dual,boolean,
adv,OEN_contrat,pgt_oen_contrat,InfoPartagée,info_partagee,text,
adv,OEN_contrat,pgt_oen_contrat,InfoInterne,info_interne,text,
adv,OEN_contrat,pgt_oen_contrat,MoisP,mois_p,date,
adv,OEN_contrat,pgt_oen_contrat,OPSAISIE,op_saisie,bigint,
adv,OEN_contrat,pgt_oen_contrat,DateSAISIE,date_saisie,timestamp,
adv,OEN_contrat,pgt_oen_contrat,NonCALL,non_call,boolean,
adv,OEN_contrat,pgt_oen_contrat,nbPoints,nb_points,double precision,
adv,OEN_contrat,pgt_oen_contrat,CodeENR,code_enr,text,
adv,OEN_contrat,pgt_oen_contrat,Notation,notation,numeric,
adv,OEN_contrat,pgt_oen_contrat,NotationInfo,notation_info,text,
adv,OEN_contrat,pgt_oen_contrat,ModifOP,modif_op,bigint,
adv,OEN_contrat,pgt_oen_contrat,ModifDate,modif_date,timestamp,
adv,OEN_contrat,pgt_oen_contrat,ModifELEM,modif_elem,varchar(5),
adv,OEN_contrat_compteur,pgt_oen_contrat_compteur,IDcontratCompteur,id_contrat_compteur,bigint,1
adv,OEN_contrat_compteur,pgt_oen_contrat_compteur,IDcontrat,id_contrat,bigint,
adv,OEN_contrat_compteur,pgt_oen_contrat_compteur,TypeRelève,type_releve,varchar(10),
adv,OEN_contrat_compteur,pgt_oen_contrat_compteur,Relève,releve,integer,
adv,OEN_contrat_compteur,pgt_oen_contrat_compteur,ModifOP,modif_op,bigint,
adv,OEN_contrat_compteur,pgt_oen_contrat_compteur,ModifDate,modif_date,timestamp,
adv,OEN_contrat_compteur,pgt_oen_contrat_compteur,ModifELEM,modif_elem,varchar(5),
adv,OEN_contrat_compteur,pgt_oen_contrat_compteur,IDcontratTypeRelève,id_contrat_type_releve,varchar(18),
adv,OEN_contrat_Option,pgt_oen_contrat_option,IDcontratOptionAuto,id_contrat_option_auto,bigint,
adv,OEN_contrat_Option,pgt_oen_contrat_option,IDcontrat,id_contrat,bigint,1
adv,OEN_contrat_Option,pgt_oen_contrat_option,NumBS,num_bs,text,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_Mail,opt_mail,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_IndexGaz,opt_index_gaz,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_Entretien,opt_entretien,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_Entretien_Etat,opt_entretien_etat,integer,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_DelaiRetra,opt_delai_retra,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_IndexElec,opt_index_elec,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_HP_HC,opt_hp_hc,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_EnergieVerteGaz,opt_energie_verte_gaz,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_EnergieVerteElec,opt_energie_verte_elec,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_DejaClientENI,opt_deja_client_eni,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_Reforestation,opt_reforestation,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_optinCommercial,opt_optin_commercial,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_eFacture,opt_e_facture,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_eCommunication,opt_e_communication,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_PDC,opt_pdc,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_AcceptComParte,opt_accept_com_parte,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_ConsentConsultDistri,opt_consent_consult_distri,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_Protection,opt_protection,boolean,
adv,OEN_contrat_Option,pgt_oen_contrat_option,ModifOP,modif_op,bigint,
adv,OEN_contrat_Option,pgt_oen_contrat_option,ModifDate,modif_date,timestamp,
adv,OEN_contrat_Option,pgt_oen_contrat_option,ModifELEM,modif_elem,varchar(5),
adv,OEN_contrat_Option,pgt_oen_contrat_option,OPT_VteAdd_Part,opt_vte_add_part,text,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,IDOEN_Contrat_RemunAuto,id_oen_contrat_remun_auto,bigint,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,IDOEN_Contrat_Remun,id_oen_contrat_remun,bigint,1
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,IDcontrat,id_contrat,bigint,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,NUM,num,varchar(25),
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,TypeRem,type_rem,varchar(15),
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Lib_Option,lib_option,text,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Validation,validation,boolean,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Va_MoisP,va_mois_p,varchar(7),
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Va_Montant,va_montant,"numeric(19,4)",
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Va_Statut,va_statut,text,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Va_Motif,va_motif,text,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Raccordement,raccordement,boolean,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Ra_MoisP,ra_mois_p,varchar(7),
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Ra_Montant,ra_montant,"numeric(19,4)",
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Ra_Statut,ra_statut,text,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Ra_Motif,ra_motif,text,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Distri_PayéVa,distri_paye_va,boolean,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,Distri_PayéRa,distri_paye_ra,boolean,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,ModifDATE,modif_date,timestamp,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,ModifOP,modif_op,bigint,
adv,OEN_Contrat_Remun,pgt_oen_contrat_remun,ModifELEM,modif_elem,varchar(5),
adv,OEN_etatContrat,pgt_oen_etat_contrat,IDetatAuto,id_etat_auto,bigint,
adv,OEN_etatContrat,pgt_oen_etat_contrat,IDetat,id_etat,integer,1
adv,OEN_etatContrat,pgt_oen_etat_contrat,IDTypeEtat,id_type_etat,smallint,
adv,OEN_etatContrat,pgt_oen_etat_contrat,Lib_Etat,lib_etat,text,
adv,OEN_etatContrat,pgt_oen_etat_contrat,Lib_EtatVend,lib_etat_vend,text,
adv,OEN_etatContrat,pgt_oen_etat_contrat,Catégorie,categorie,varchar(10),
adv,OEN_etatContrat,pgt_oen_etat_contrat,ModifDate,modif_date,timestamp,
adv,OEN_etatContrat,pgt_oen_etat_contrat,ModifOP,modif_op,bigint,
adv,OEN_etatContrat,pgt_oen_etat_contrat,ModifELEM,modif_elem,varchar(5),
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,idHistoAuto,id_histo_auto,bigint,
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,idHisto,id_histo,bigint,1
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,TypeCtt,type_ctt,varchar(20),
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,IDcontrat,id_contrat,bigint,
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,NUM,num,varchar(25),
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,OPSAISIE,op_saisie,bigint,
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,DATE,date,timestamp,
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,VendeurOld,vendeur_old,bigint,
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,VendeurNew,vendeur_new,bigint,
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,ModifOP,modif_op,bigint,
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,ModifDate,modif_date,timestamp,
adv,OEN_histoAttrCtt,pgt_oen_histo_attr_ctt,ModifELEM,modif_elem,varchar(5),
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,idHistoAuto,id_histo_auto,bigint,
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,idHisto,id_histo,bigint,1
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,IDcontrat,id_contrat,bigint,
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,OPSAISIE,op_saisie,bigint,
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,DATE,date,timestamp,
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,OLD_etat,old_etat,bigint,
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,NEW_etat,new_etat,bigint,
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,ModifOP,modif_op,bigint,
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,ModifDate,modif_date,timestamp,
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,DATEPAIEMENT,date_paiement,varchar(7),
adv,OEN_histoEtatCtt,pgt_oen_histo_etat_ctt,ModifELEM,modif_elem,varchar(5),
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,idHistoAuto,id_histo_auto,bigint,
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,idHisto,id_histo,bigint,1
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,IDcontrat,id_contrat,bigint,
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,OPSAISIE,op_saisie,bigint,
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,DATE,date,timestamp,
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,OLD_etat,old_etat,bigint,
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,NEW_etat,new_etat,bigint,
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,ModifOP,modif_op,bigint,
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,ModifDate,modif_date,timestamp,
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,DATEPAIEMENT,date_paiement,varchar(7),
adv,OEN_histoEtatCttOEN,pgt_oen_histo_etat_ctt_oen,ModifELEM,modif_elem,varchar(5),
adv,OEN_produit,pgt_oen_produit,IDproduitAuto,id_produit_auto,bigint,
adv,OEN_produit,pgt_oen_produit,IDproduit,id_produit,integer,1
adv,OEN_produit,pgt_oen_produit,Lib_produit,lib_produit,text,
adv,OEN_produit,pgt_oen_produit,PréfixeBDD,prefixe_bdd,varchar(5),
adv,OEN_produit,pgt_oen_produit,Famille,famille,varchar(10),
adv,OEN_produit,pgt_oen_produit,SousFAM,sous_fam,varchar(10),
adv,OEN_produit,pgt_oen_produit,pro_ACTIF,pro_actif,smallint,
adv,OEN_produit,pgt_oen_produit,Logo,logo,bytea,
adv,OEN_produit,pgt_oen_produit,IdTypeProdDec,id_type_prod_dec,bigint,
adv,OEN_produit,pgt_oen_produit,Catégorie,categorie,smallint,
adv,OEN_produit,pgt_oen_produit,ModifOP,modif_op,bigint,
adv,OEN_produit,pgt_oen_produit,ModifDate,modif_date,timestamp,
adv,OEN_produit,pgt_oen_produit,ModifELEM,modif_elem,varchar(5),
adv,OEN_produit,pgt_oen_produit,OptimCleComp_IDpro_FAMIL,optim_cle_comp_i_dpro_famil,varchar(14),
adv,Partenaire,pgt_partenaire,IDPartenaire,id_partenaire,bigint,
adv,Partenaire,pgt_partenaire,Lib_Partenaire,lib_partenaire,text,
adv,Partenaire,pgt_partenaire,PréfixeBDD,prefixe_bdd,text,1
adv,Partenaire,pgt_partenaire,LOGO,logo,bytea,
adv,Partenaire,pgt_partenaire,DateDEBUT,date_debut,date,
adv,Partenaire,pgt_partenaire,DateFIN,date_fin,date,
adv,Partenaire,pgt_partenaire,IsActif,is_actif,boolean,
adv,Partenaire,pgt_partenaire,Couleur_R,couleur_r,smallint,
adv,Partenaire,pgt_partenaire,Couleur_V,couleur_v,smallint,
adv,Partenaire,pgt_partenaire,Couleur_B,couleur_b,smallint,
adv,Partenaire,pgt_partenaire,TkCall,tk_call,boolean,
adv,Partenaire,pgt_partenaire,ModifDate,modif_date,timestamp,
adv,Partenaire,pgt_partenaire,ModifOp,modif_op,smallint,
adv,Partenaire,pgt_partenaire,ModifElem,modif_elem,text,
adv,PRO_contrat,pgt_pro_contrat,IDcontratAuto,id_contrat_auto,bigint,
adv,PRO_contrat,pgt_pro_contrat,IDcontrat,id_contrat,bigint,1
adv,PRO_contrat,pgt_pro_contrat,IDclient,id_client,bigint,
adv,PRO_contrat,pgt_pro_contrat,IDSalarie,id_salarie,bigint,
adv,PRO_contrat,pgt_pro_contrat,IdSte,id_ste,bigint,
adv,PRO_contrat,pgt_pro_contrat,NumBS,num_bs,text,
adv,PRO_contrat,pgt_pro_contrat,IDproduit,id_produit,integer,
adv,PRO_contrat,pgt_pro_contrat,IDetatContrat,id_etat_contrat,integer,
adv,PRO_contrat,pgt_pro_contrat,DateSignature,date_signature,date,
adv,PRO_contrat,pgt_pro_contrat,DateRésil,date_resil,date,
adv,PRO_contrat,pgt_pro_contrat,DatePrem,date_prem,date,
adv,PRO_contrat,pgt_pro_contrat,InfoPartagée,info_partagee,text,
adv,PRO_contrat,pgt_pro_contrat,InfoInterne,info_interne,text,
adv,PRO_contrat,pgt_pro_contrat,MoisP,mois_p,date,
adv,PRO_contrat,pgt_pro_contrat,OPSAISIE,op_saisie,bigint,
adv,PRO_contrat,pgt_pro_contrat,DateSAISIE,date_saisie,timestamp,
adv,PRO_contrat,pgt_pro_contrat,NonCALL,non_call,boolean,
adv,PRO_contrat,pgt_pro_contrat,nbPoints,nb_points,double precision,
adv,PRO_contrat,pgt_pro_contrat,CodeENR,code_enr,text,
adv,PRO_contrat,pgt_pro_contrat,Notation,notation,numeric,
adv,PRO_contrat,pgt_pro_contrat,NotationInfo,notation_info,text,
adv,PRO_contrat,pgt_pro_contrat,ModifOP,modif_op,bigint,
adv,PRO_contrat,pgt_pro_contrat,ModifDate,modif_date,timestamp,
adv,PRO_contrat,pgt_pro_contrat,ModifELEM,modif_elem,varchar(5),
adv,PRO_etatContrat,pgt_pro_etat_contrat,IDetatAuto,id_etat_auto,bigint,
adv,PRO_etatContrat,pgt_pro_etat_contrat,IDetat,id_etat,integer,1
adv,PRO_etatContrat,pgt_pro_etat_contrat,IDTypeEtat,id_type_etat,smallint,
adv,PRO_etatContrat,pgt_pro_etat_contrat,Lib_Etat,lib_etat,text,
adv,PRO_etatContrat,pgt_pro_etat_contrat,Lib_EtatVend,lib_etat_vend,text,
adv,PRO_etatContrat,pgt_pro_etat_contrat,Catégorie,categorie,varchar(10),
adv,PRO_etatContrat,pgt_pro_etat_contrat,ModifDate,modif_date,timestamp,
adv,PRO_etatContrat,pgt_pro_etat_contrat,ModifOP,modif_op,bigint,
adv,PRO_etatContrat,pgt_pro_etat_contrat,ModifELEM,modif_elem,varchar(5),
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,idHistoAuto,id_histo_auto,bigint,
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,idHisto,id_histo,bigint,1
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,TypeCtt,type_ctt,varchar(20),
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,IDcontrat,id_contrat,bigint,
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,NUM,num,varchar(25),
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,OPSAISIE,op_saisie,bigint,
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,DATE,date,timestamp,
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,VendeurOld,vendeur_old,bigint,
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,VendeurNew,vendeur_new,bigint,
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,ModifOP,modif_op,bigint,
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,ModifDate,modif_date,timestamp,
adv,PRO_histoAttrCtt,pgt_pro_histo_attr_ctt,ModifELEM,modif_elem,varchar(5),
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,idHistoAuto,id_histo_auto,bigint,
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,idHisto,id_histo,bigint,1
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,IDcontrat,id_contrat,bigint,
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,OPSAISIE,op_saisie,bigint,
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,DATE,date,timestamp,
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,OLD_etat,old_etat,bigint,
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,NEW_etat,new_etat,bigint,
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,ModifOP,modif_op,bigint,
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,ModifDate,modif_date,timestamp,
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,DATEPAIEMENT,date_paiement,varchar(7),
adv,PRO_histoEtatCtt,pgt_pro_histo_etat_ctt,ModifELEM,modif_elem,varchar(5),
adv,PRO_produit,pgt_pro_produit,IDproduitAuto,id_produit_auto,bigint,
adv,PRO_produit,pgt_pro_produit,IDproduit,id_produit,integer,1
adv,PRO_produit,pgt_pro_produit,Lib_produit,lib_produit,text,
adv,PRO_produit,pgt_pro_produit,PréfixeBDD,prefixe_bdd,varchar(5),
adv,PRO_produit,pgt_pro_produit,Famille,famille,varchar(10),
adv,PRO_produit,pgt_pro_produit,SousFAM,sous_fam,varchar(10),
adv,PRO_produit,pgt_pro_produit,pro_ACTIF,pro_actif,smallint,
adv,PRO_produit,pgt_pro_produit,Logo,logo,bytea,
adv,PRO_produit,pgt_pro_produit,IdTypeProdDec,id_type_prod_dec,bigint,
adv,PRO_produit,pgt_pro_produit,Catégorie,categorie,smallint,
adv,PRO_produit,pgt_pro_produit,ModifOP,modif_op,bigint,
adv,PRO_produit,pgt_pro_produit,ModifDate,modif_date,timestamp,
adv,PRO_produit,pgt_pro_produit,ModifELEM,modif_elem,varchar(5),
adv,PRO_produit,pgt_pro_produit,OptimCleComp_IDpro_FAMIL,optim_cle_comp_i_dpro_famil,varchar(14),
adv,PRO_Remun,pgt_pro_remun,IDRemunAuto,id_remun_auto,bigint,
adv,PRO_Remun,pgt_pro_remun,IDRemun,id_remun,bigint,1
